Query number,Document
994792,output_79371.txt
994792,output_479047.txt
994688,output_87160.txt
994688,output_499931.txt
994688,output_477241.txt
994688,output_7703.txt
994688,output_81465.txt
994688,output_65021.txt
994688,output_500794.txt
994688,output_470313.txt
994688,output_72098.txt
994688,output_476578.txt
994533,output_68768.txt
994533,output_49331.txt
994533,output_91974.txt
994533,output_494366.txt
994533,output_468695.txt
994533,output_466529.txt
994533,output_93323.txt
994533,output_967.txt
994533,output_69668.txt
994533,output_78378.txt
994479,output_86243.txt
994479,output_472802.txt
994479,output_491616.txt
994479,output_77322.txt
994479,output_466352.txt
994479,output_484698.txt
994479,output_86400.txt
994479,output_80912.txt
994479,output_462609.txt
994479,output_72550.txt
994397,output_466291.txt
994397,output_95242.txt
994397,output_62175.txt
994397,output_489484.txt
994397,output_499964.txt
994397,output_55041.txt
994397,output_63686.txt
994397,output_465695.txt
994397,output_99553.txt
994397,output_94577.txt
1099219,output_72839.txt
1099219,output_468450.txt
1099219,output_54058.txt
1099219,output_75019.txt
1099219,output_51560.txt
1099219,output_59098.txt
1099219,output_468477.txt
1099219,output_61724.txt
1099219,output_479589.txt
1099219,output_487015.txt
994338,output_473310.txt
994338,output_466133.txt
994338,output_88036.txt
994338,output_49932.txt
994338,output_55266.txt
994338,output_47218.txt
994338,output_488678.txt
994338,output_488884.txt
994338,output_57051.txt
994338,output_489144.txt
1099217,output_68878.txt
1099217,output_69150.txt
1099217,output_477624.txt
1099217,output_486842.txt
1099217,output_86639.txt
1099217,output_77786.txt
1099217,output_78237.txt
1099217,output_53849.txt
1099217,output_7116.txt
1099217,output_58904.txt
994228,output_462146.txt
994228,output_468554.txt
994228,output_90191.txt
994228,output_488956.txt
994228,output_486752.txt
994228,output_47220.txt
994228,output_483680.txt
994228,output_473703.txt
994228,output_497628.txt
994228,output_81529.txt
994133,output_7548.txt
994133,output_482497.txt
994133,output_51215.txt
994133,output_480701.txt
994133,output_463097.txt
994133,output_77671.txt
994133,output_488314.txt
994133,output_494552.txt
994133,output_68263.txt
994133,output_83902.txt
994085,output_85633.txt
994085,output_6106.txt
994085,output_488989.txt
994085,output_473743.txt
994085,output_86751.txt
994085,output_462401.txt
994085,output_83119.txt
994085,output_59061.txt
994085,output_79381.txt
994085,output_83095.txt
994005,output_82372.txt
994005,output_466.txt
994005,output_71048.txt
994005,output_87554.txt
994005,output_465316.txt
994005,output_54376.txt
994005,output_98460.txt
994005,output_470006.txt
994005,output_487027.txt
994005,output_500766.txt
993996,output_70399.txt
993996,output_5616.txt
993996,output_98196.txt
993996,output_473760.txt
993996,output_489807.txt
993996,output_480233.txt
993996,output_79619.txt
993996,output_496575.txt
993996,output_475242.txt
993996,output_80944.txt
993987,output_70344.txt
993987,output_68273.txt
993987,output_473023.txt
993987,output_94178.txt
993987,output_68825.txt
993987,output_94419.txt
993987,output_488956.txt
993987,output_5257.txt
993987,output_81183.txt
993987,output_82330.txt
993834,output_480407.txt
993834,output_98722.txt
993834,output_478615.txt
993834,output_485989.txt
993834,output_80310.txt
993834,output_46432.txt
993834,output_6011.txt
993834,output_98401.txt
993834,output_68372.txt
993834,output_61310.txt
993821,output_6676.txt
993821,output_91420.txt
993821,output_494573.txt
993821,output_466416.txt
993821,output_477864.txt
993821,output_46856.txt
993821,output_479342.txt
993821,output_54606.txt
993821,output_49827.txt
993821,output_497066.txt
993795,output_85268.txt
993795,output_78227.txt
993795,output_71292.txt
993795,output_89422.txt
993795,output_496547.txt
993795,output_98871.txt
993795,output_497681.txt
993795,output_469736.txt
993795,output_480455.txt
993795,output_8209.txt
993748,output_47220.txt
993748,output_59960.txt
993748,output_86458.txt
993748,output_478454.txt
993748,output_496061.txt
993748,output_910.txt
993748,output_9301.txt
993748,output_474764.txt
993748,output_489973.txt
993748,output_500404.txt
993627,output_85552.txt
993627,output_9852.txt
993627,output_8112.txt
993627,output_60371.txt
993627,output_72164.txt
993627,output_493537.txt
993627,output_485972.txt
993627,output_53035.txt
993627,output_79620.txt
993627,output_71490.txt
993320,output_601.txt
993320,output_67359.txt
993320,output_9422.txt
993320,output_468299.txt
993320,output_471116.txt
993320,output_474676.txt
993320,output_494873.txt
993320,output_49917.txt
993320,output_476812.txt
993320,output_465922.txt
993255,output_488956.txt
993255,output_492007.txt
993255,output_62892.txt
993255,output_475242.txt
993255,output_77656.txt
993255,output_95385.txt
993255,output_475337.txt
993255,output_86898.txt
993255,output_478310.txt
993255,output_498514.txt
993178,output_473899.txt
993178,output_65257.txt
993178,output_473069.txt
993178,output_75530.txt
993178,output_8685.txt
993178,output_52880.txt
993178,output_470.txt
993178,output_80295.txt
993178,output_479614.txt
993178,output_98050.txt
993153,output_97015.txt
993153,output_83287.txt
993153,output_50929.txt
993153,output_9538.txt
993153,output_82358.txt
993153,output_467752.txt
993153,output_64801.txt
993153,output_99535.txt
993153,output_88277.txt
993153,output_62393.txt
993041,output_50555.txt
993041,output_7612.txt
993041,output_470680.txt
993041,output_60697.txt
993041,output_478752.txt
993041,output_484053.txt
993041,output_58255.txt
993041,output_82768.txt
993041,output_81220.txt
993041,output_95153.txt
992950,output_471805.txt
992950,output_9901.txt
992950,output_478128.txt
992950,output_489700.txt
992950,output_88945.txt
992950,output_496263.txt
992950,output_57146.txt
992950,output_463279.txt
992950,output_53599.txt
992950,output_76009.txt
992949,output_489253.txt
992949,output_48933.txt
992949,output_47439.txt
992949,output_58166.txt
992949,output_478253.txt
992949,output_92240.txt
992949,output_473536.txt
992949,output_490519.txt
992949,output_83607.txt
992949,output_9606.txt
992946,output_72113.txt
992946,output_480492.txt
992946,output_71151.txt
992946,output_81048.txt
992946,output_492589.txt
992946,output_484206.txt
992946,output_92646.txt
992946,output_50824.txt
992946,output_61130.txt
992946,output_85570.txt
992840,output_84701.txt
992840,output_483405.txt
992840,output_475709.txt
992840,output_62286.txt
992840,output_82427.txt
992840,output_78605.txt
992840,output_64010.txt
992840,output_57306.txt
992840,output_47675.txt
992840,output_483125.txt
992839,output_89349.txt
992839,output_499338.txt
992839,output_500332.txt
992839,output_65506.txt
992839,output_93495.txt
992839,output_5753.txt
992839,output_7859.txt
992839,output_462123.txt
992839,output_63417.txt
992839,output_77680.txt
992677,output_73962.txt
992677,output_79925.txt
992677,output_86120.txt
992677,output_64101.txt
992677,output_94384.txt
992677,output_73237.txt
992677,output_67942.txt
992677,output_490866.txt
992677,output_75161.txt
992677,output_8597.txt
992660,output_84082.txt
992660,output_474422.txt
992660,output_496641.txt
992660,output_469823.txt
992660,output_56423.txt
992660,output_501026.txt
992660,output_95026.txt
992660,output_77687.txt
992660,output_86611.txt
992660,output_493470.txt
992659,output_57530.txt
992659,output_472661.txt
992659,output_472677.txt
992659,output_488127.txt
992659,output_501674.txt
992659,output_462301.txt
992659,output_63841.txt
992659,output_489485.txt
992659,output_52620.txt
992659,output_49976.txt
992605,output_5997.txt
992605,output_59117.txt
992605,output_498602.txt
992605,output_473644.txt
992605,output_79477.txt
992605,output_72097.txt
992605,output_493430.txt
992605,output_482537.txt
992605,output_98518.txt
992605,output_93600.txt
992559,output_470048.txt
992559,output_477071.txt
992559,output_489126.txt
992559,output_485223.txt
992559,output_68708.txt
992559,output_84059.txt
992559,output_81855.txt
992559,output_97786.txt
992559,output_72372.txt
992559,output_82022.txt
992535,output_478038.txt
992535,output_469062.txt
992535,output_501434.txt
992535,output_75019.txt
992535,output_498827.txt
992535,output_99757.txt
992535,output_74941.txt
992535,output_86243.txt
992535,output_48567.txt
992535,output_47238.txt
992531,output_52620.txt
992531,output_494573.txt
992531,output_49914.txt
992531,output_63841.txt
992531,output_83049.txt
992531,output_472661.txt
992531,output_462301.txt
992531,output_53779.txt
992531,output_80313.txt
992531,output_472445.txt
1099178,output_463097.txt
1099178,output_488146.txt
1099178,output_50917.txt
1099178,output_82871.txt
1099178,output_77465.txt
1099178,output_90490.txt
1099178,output_94148.txt
1099178,output_74251.txt
1099178,output_493724.txt
1099178,output_78433.txt
992433,output_499670.txt
992433,output_468819.txt
992433,output_78548.txt
992433,output_62254.txt
992433,output_478677.txt
992433,output_65085.txt
992433,output_467267.txt
992433,output_63677.txt
992433,output_62526.txt
992433,output_493159.txt
992407,output_489174.txt
992407,output_462224.txt
992407,output_82060.txt
992407,output_469408.txt
992407,output_473486.txt
992407,output_84270.txt
992407,output_486922.txt
992407,output_74321.txt
992407,output_66514.txt
992407,output_73198.txt
992367,output_468688.txt
992367,output_496395.txt
992367,output_480274.txt
992367,output_498775.txt
992367,output_79.txt
992367,output_67027.txt
992367,output_494916.txt
992367,output_9554.txt
992367,output_48802.txt
992367,output_467778.txt
992365,output_488808.txt
992365,output_488180.txt
992365,output_51455.txt
992365,output_59107.txt
992365,output_485466.txt
992365,output_54904.txt
992365,output_478398.txt
992365,output_487248.txt
992365,output_500927.txt
992365,output_75237.txt
992363,output_496606.txt
992363,output_52644.txt
992363,output_488065.txt
992363,output_85346.txt
992363,output_81365.txt
992363,output_74863.txt
992363,output_480836.txt
992363,output_58159.txt
992363,output_95416.txt
992363,output_490422.txt
992257,output_500859.txt
992257,output_467035.txt
992257,output_95541.txt
992257,output_484242.txt
992257,output_492732.txt
992257,output_490527.txt
992257,output_84322.txt
992257,output_60322.txt
992257,output_76554.txt
992257,output_467563.txt
992224,output_476766.txt
992224,output_465431.txt
992224,output_84646.txt
992224,output_8272.txt
992224,output_56091.txt
992224,output_481383.txt
992224,output_462617.txt
992224,output_48349.txt
992224,output_489582.txt
992224,output_78161.txt
992193,output_52758.txt
992193,output_499353.txt
992193,output_480694.txt
992193,output_67762.txt
992193,output_493607.txt
992193,output_48859.txt
992193,output_89083.txt
992193,output_493500.txt
992193,output_63874.txt
992193,output_60222.txt
992191,output_56043.txt
992191,output_60520.txt
992191,output_5980.txt
992191,output_47021.txt
992191,output_5753.txt
992191,output_7859.txt
992191,output_462123.txt
992191,output_476348.txt
992191,output_63417.txt
992191,output_53026.txt
992132,output_500405.txt
992132,output_90617.txt
992132,output_85419.txt
992132,output_84322.txt
992132,output_64032.txt
992132,output_82333.txt
992132,output_476421.txt
992132,output_99894.txt
992132,output_6511.txt
992132,output_46803.txt
992120,output_467035.txt
992120,output_80838.txt
992120,output_50961.txt
992120,output_52424.txt
992120,output_9249.txt
992120,output_92540.txt
992120,output_47410.txt
992120,output_51949.txt
992120,output_49093.txt
992120,output_464067.txt
991854,output_90066.txt
991854,output_487380.txt
991854,output_66804.txt
991854,output_46674.txt
991854,output_483091.txt
991854,output_84701.txt
991854,output_469908.txt
991854,output_498788.txt
991854,output_488070.txt
991854,output_486459.txt
991832,output_85406.txt
991832,output_55116.txt
991832,output_490831.txt
991832,output_70258.txt
991832,output_477122.txt
991832,output_462382.txt
991832,output_80551.txt
991832,output_500766.txt
991832,output_85570.txt
991832,output_485549.txt
991782,output_67745.txt
991782,output_487393.txt
991782,output_487884.txt
991782,output_72043.txt
991782,output_78883.txt
991782,output_60579.txt
991782,output_476350.txt
991782,output_95995.txt
991782,output_492203.txt
991782,output_480779.txt
991762,output_9251.txt
991762,output_62492.txt
991762,output_99404.txt
991762,output_94668.txt
991762,output_78841.txt
991762,output_51456.txt
991762,output_97155.txt
991762,output_75342.txt
991762,output_80604.txt
991762,output_473808.txt
991685,output_473742.txt
991685,output_498067.txt
991685,output_70154.txt
991685,output_469638.txt
991685,output_84775.txt
991685,output_486724.txt
991685,output_59471.txt
991685,output_472001.txt
991685,output_90872.txt
991685,output_89034.txt
991471,output_462825.txt
991471,output_493580.txt
991471,output_46998.txt
991471,output_462093.txt
991471,output_75064.txt
991471,output_463902.txt
991471,output_51928.txt
991471,output_64889.txt
991471,output_78846.txt
991471,output_462996.txt
991342,output_66141.txt
991342,output_9044.txt
991342,output_93950.txt
991342,output_491055.txt
991342,output_96658.txt
991342,output_50679.txt
991342,output_469957.txt
991342,output_471408.txt
991342,output_61437.txt
991342,output_480795.txt
991324,output_64425.txt
991324,output_87255.txt
991324,output_499985.txt
991324,output_88498.txt
991324,output_58738.txt
991324,output_93710.txt
991324,output_70817.txt
991324,output_488870.txt
991324,output_89539.txt
991324,output_66345.txt
991210,output_464678.txt
991210,output_75338.txt
991210,output_71058.txt
991210,output_6726.txt
991210,output_5753.txt
991210,output_58225.txt
991210,output_7859.txt
991210,output_462123.txt
991210,output_63417.txt
991210,output_467861.txt
991207,output_64656.txt
991207,output_474007.txt
991207,output_82406.txt
991207,output_48636.txt
991207,output_500206.txt
991207,output_475084.txt
991207,output_466402.txt
991207,output_483518.txt
991207,output_480274.txt
991207,output_467235.txt
991171,output_64348.txt
991171,output_49417.txt
991171,output_468466.txt
991171,output_500257.txt
991171,output_86745.txt
991171,output_89214.txt
991171,output_78356.txt
991171,output_57508.txt
991171,output_89226.txt
991171,output_48147.txt
991111,output_472639.txt
991111,output_495779.txt
991111,output_463974.txt
991111,output_87619.txt
991111,output_490732.txt
991111,output_481574.txt
991111,output_68237.txt
991111,output_90594.txt
991111,output_494299.txt
991111,output_71360.txt
991044,output_55060.txt
991044,output_488882.txt
991044,output_56447.txt
991044,output_66294.txt
991044,output_482589.txt
991044,output_64973.txt
991044,output_72643.txt
991044,output_483442.txt
991044,output_87854.txt
991044,output_61671.txt
991032,output_8719.txt
991032,output_72964.txt
991032,output_76917.txt
991032,output_94687.txt
991032,output_97314.txt
991032,output_98250.txt
991032,output_480387.txt
991032,output_466736.txt
991032,output_66894.txt
991032,output_54504.txt
990995,output_88482.txt
990995,output_71125.txt
990995,output_94744.txt
990995,output_475850.txt
990995,output_488384.txt
990995,output_54502.txt
990995,output_73009.txt
990995,output_99136.txt
990995,output_47181.txt
990995,output_478213.txt
990938,output_57778.txt
990938,output_47682.txt
990938,output_47765.txt
990938,output_492065.txt
990938,output_483740.txt
990938,output_88767.txt
990938,output_82374.txt
990938,output_464894.txt
990938,output_70396.txt
990938,output_76178.txt
990852,output_486989.txt
990852,output_46243.txt
990852,output_497305.txt
990852,output_492666.txt
990852,output_60365.txt
990852,output_77978.txt
990852,output_73665.txt
990852,output_496477.txt
990852,output_54620.txt
990852,output_475395.txt
990841,output_497633.txt
990841,output_47308.txt
990841,output_497305.txt
990841,output_73665.txt
990841,output_494551.txt
990841,output_475395.txt
990841,output_98425.txt
990841,output_71006.txt
990841,output_474397.txt
990841,output_64113.txt
990763,output_494410.txt
990763,output_91699.txt
990763,output_7689.txt
990763,output_89068.txt
990763,output_92121.txt
990763,output_498533.txt
990763,output_497854.txt
990763,output_499407.txt
990763,output_54360.txt
990763,output_484839.txt
990649,output_46199.txt
990649,output_499967.txt
990649,output_499804.txt
990649,output_55427.txt
990649,output_61676.txt
990649,output_54502.txt
990649,output_496699.txt
990649,output_46407.txt
990649,output_464559.txt
990649,output_70463.txt
990414,output_71793.txt
990414,output_73718.txt
990414,output_483757.txt
990414,output_482820.txt
990414,output_472283.txt
990414,output_475145.txt
990414,output_74009.txt
990414,output_92293.txt
990414,output_83519.txt
990414,output_482414.txt
990375,output_59780.txt
990345,output_49691.txt
990345,output_467035.txt
990345,output_84322.txt
990345,output_5753.txt
990345,output_7859.txt
990345,output_462123.txt
990345,output_63417.txt
990345,output_53026.txt
990345,output_68586.txt
990345,output_474224.txt
990026,output_87977.txt
990026,output_494542.txt
990026,output_497213.txt
990026,output_85517.txt
990026,output_47714.txt
990026,output_89730.txt
990026,output_97950.txt
990026,output_59303.txt
990026,output_468298.txt
990026,output_73258.txt
989894,output_480795.txt
989894,output_81489.txt
989894,output_60741.txt
989894,output_62643.txt
989894,output_46879.txt
989894,output_468138.txt
989894,output_69886.txt
989894,output_80471.txt
989894,output_96173.txt
989894,output_73700.txt
989870,output_86745.txt
989870,output_500159.txt
989870,output_501335.txt
989870,output_494480.txt
989870,output_53494.txt
989870,output_496561.txt
989870,output_94321.txt
989870,output_498083.txt
989870,output_75227.txt
989870,output_76178.txt
989831,output_88241.txt
989831,output_57581.txt
989831,output_474035.txt
989831,output_493567.txt
989831,output_73765.txt
989831,output_462204.txt
989831,output_492146.txt
989831,output_473910.txt
989831,output_478092.txt
989831,output_54551.txt
989573,output_93376.txt
989573,output_76605.txt
989573,output_495064.txt
989573,output_97940.txt
989573,output_53406.txt
989573,output_470259.txt
989573,output_60893.txt
989573,output_484517.txt
989573,output_83347.txt
989573,output_96971.txt
989530,output_481047.txt
989530,output_70902.txt
989530,output_8700.txt
989530,output_74006.txt
989530,output_95744.txt
989530,output_482232.txt
989530,output_54252.txt
989530,output_90818.txt
989530,output_490462.txt
989530,output_88893.txt
1099105,output_60851.txt
1099105,output_65913.txt
1099105,output_494981.txt
1099105,output_72408.txt
1099105,output_472179.txt
1099105,output_60884.txt
1099105,output_494720.txt
1099105,output_464759.txt
1099105,output_59202.txt
1099105,output_499900.txt
989296,output_494373.txt
989296,output_68875.txt
989296,output_52108.txt
989296,output_60367.txt
989296,output_8988.txt
989296,output_52045.txt
989296,output_59243.txt
989296,output_479882.txt
989296,output_492695.txt
989296,output_63654.txt
989213,output_471598.txt
989213,output_472039.txt
989213,output_6775.txt
989213,output_486766.txt
989213,output_71885.txt
989213,output_83079.txt
989213,output_500815.txt
989213,output_75273.txt
989213,output_487543.txt
989213,output_5178.txt
989042,output_79830.txt
989042,output_55849.txt
989042,output_57174.txt
989042,output_48156.txt
989042,output_474609.txt
989042,output_64061.txt
989042,output_99077.txt
989042,output_57863.txt
989042,output_83557.txt
989042,output_57689.txt
988954,output_46230.txt
988954,output_85777.txt
988954,output_95517.txt
988954,output_92164.txt
988954,output_9532.txt
988954,output_473546.txt
988954,output_46379.txt
988954,output_8863.txt
988954,output_469346.txt
988954,output_484335.txt
988915,output_86606.txt
988915,output_464637.txt
988915,output_479591.txt
988915,output_83529.txt
988915,output_84482.txt
988915,output_497532.txt
988915,output_92985.txt
988915,output_74028.txt
988915,output_475426.txt
988915,output_473226.txt
1102400,output_58872.txt
1102400,output_66545.txt
1102400,output_86897.txt
1102400,output_48654.txt
1102400,output_483527.txt
1102400,output_475214.txt
1102400,output_52847.txt
1102400,output_6065.txt
1102400,output_74627.txt
1102400,output_60345.txt
988787,output_71125.txt
988787,output_99535.txt
988787,output_60821.txt
988787,output_475850.txt
988787,output_57332.txt
988787,output_83475.txt
988787,output_94926.txt
988787,output_67770.txt
988787,output_484241.txt
988787,output_89026.txt
988745,output_462956.txt
988745,output_469861.txt
988745,output_46751.txt
988745,output_52146.txt
988745,output_467244.txt
988745,output_489613.txt
988745,output_471369.txt
988745,output_87472.txt
988745,output_475666.txt
988745,output_493765.txt
988743,output_482920.txt
988743,output_87172.txt
988743,output_49985.txt
988743,output_69521.txt
988743,output_65962.txt
988743,output_64064.txt
988743,output_475438.txt
988743,output_59825.txt
988743,output_4978.txt
988743,output_95136.txt
988710,output_94771.txt
988710,output_53035.txt
988710,output_6001.txt
988710,output_67937.txt
988710,output_97861.txt
988710,output_52866.txt
988710,output_86269.txt
988710,output_52282.txt
988710,output_478782.txt
988710,output_95330.txt
988653,output_466625.txt
988653,output_84322.txt
988653,output_95079.txt
988653,output_59201.txt
988653,output_473485.txt
988653,output_86110.txt
988653,output_487226.txt
988653,output_76178.txt
988653,output_488571.txt
988653,output_480884.txt
988636,output_465920.txt
988636,output_47081.txt
988636,output_469736.txt
988636,output_99004.txt
988636,output_55997.txt
988636,output_480778.txt
988636,output_5377.txt
988636,output_488579.txt
988636,output_58823.txt
988636,output_68245.txt
988540,output_491454.txt
988540,output_497460.txt
988540,output_480428.txt
988540,output_477864.txt
988540,output_69681.txt
988540,output_93729.txt
988540,output_494403.txt
988540,output_92495.txt
988540,output_62424.txt
988540,output_474458.txt
988504,output_479138.txt
988504,output_472188.txt
988504,output_5557.txt
988504,output_84394.txt
988504,output_8434.txt
988504,output_7771.txt
988504,output_48822.txt
988504,output_82026.txt
988504,output_55713.txt
988504,output_467425.txt
1099072,output_484338.txt
1099072,output_65372.txt
1099072,output_484419.txt
1099072,output_67613.txt
1099072,output_47743.txt
1099072,output_495170.txt
1099072,output_94126.txt
1099072,output_9619.txt
1099072,output_470754.txt
1099072,output_467752.txt
988253,output_485081.txt
988253,output_462912.txt
988253,output_96791.txt
988253,output_83213.txt
988253,output_92035.txt
988253,output_65507.txt
988253,output_5412.txt
988253,output_54057.txt
988253,output_487899.txt
988253,output_470667.txt
988124,output_81724.txt
988124,output_496036.txt
988124,output_81315.txt
988124,output_5659.txt
988124,output_494792.txt
988124,output_5753.txt
988124,output_7859.txt
988124,output_462123.txt
988124,output_501358.txt
988124,output_63417.txt
988122,output_48567.txt
988122,output_492370.txt
988122,output_469.txt
988122,output_8273.txt
988122,output_489355.txt
988122,output_492504.txt
988122,output_65763.txt
988122,output_471889.txt
988122,output_493710.txt
988122,output_82683.txt
988121,output_8995.txt
988121,output_468684.txt
988121,output_68969.txt
988121,output_75783.txt
988121,output_87756.txt
988121,output_62356.txt
988121,output_462156.txt
988121,output_481280.txt
988121,output_82706.txt
988121,output_498727.txt
988119,output_91156.txt
988119,output_58011.txt
988119,output_51849.txt
988119,output_96524.txt
988119,output_486310.txt
988119,output_80601.txt
988119,output_82663.txt
988119,output_490128.txt
988119,output_469970.txt
988119,output_501144.txt
1099065,output_491811.txt
1099065,output_70622.txt
1099065,output_474948.txt
1099065,output_474902.txt
1099065,output_464188.txt
1099065,output_463420.txt
1099065,output_57522.txt
1099065,output_52389.txt
1099065,output_497482.txt
1099065,output_87162.txt
987845,output_77803.txt
987845,output_51400.txt
987845,output_47009.txt
987845,output_6042.txt
987845,output_482362.txt
987845,output_85879.txt
987845,output_469921.txt
987845,output_494299.txt
987845,output_490845.txt
987845,output_57774.txt
987823,output_487447.txt
987823,output_84322.txt
987823,output_88247.txt
987823,output_472521.txt
987823,output_484494.txt
987823,output_71125.txt
987823,output_470310.txt
987823,output_80185.txt
987823,output_52559.txt
987823,output_475850.txt
987822,output_84322.txt
987822,output_81060.txt
987822,output_46884.txt
987822,output_68863.txt
987822,output_463068.txt
987822,output_464341.txt
987822,output_9176.txt
987822,output_60745.txt
987822,output_99736.txt
987822,output_47059.txt
987809,output_476229.txt
987809,output_53061.txt
987809,output_58812.txt
987809,output_469987.txt
987809,output_484143.txt
987809,output_494902.txt
987809,output_83392.txt
987809,output_91263.txt
987809,output_5023.txt
987809,output_49251.txt
987671,output_494857.txt
987671,output_48567.txt
987671,output_55236.txt
987671,output_97015.txt
987671,output_53035.txt
987671,output_474735.txt
987671,output_480884.txt
987671,output_477183.txt
987671,output_57069.txt
987671,output_478427.txt
987573,output_491233.txt
987573,output_468173.txt
987573,output_467617.txt
987573,output_490746.txt
987573,output_80223.txt
987573,output_88037.txt
987573,output_74747.txt
987573,output_57174.txt
987573,output_95702.txt
987573,output_485331.txt
987567,output_468173.txt
987567,output_71793.txt
987567,output_491233.txt
987567,output_490746.txt
987567,output_483757.txt
987567,output_73718.txt
987567,output_466119.txt
987567,output_477079.txt
987567,output_89391.txt
987567,output_79228.txt
987502,output_73080.txt
987502,output_50502.txt
987502,output_477220.txt
987502,output_466022.txt
987502,output_60398.txt
987502,output_491035.txt
987502,output_83568.txt
987502,output_73866.txt
987502,output_85892.txt
987502,output_496083.txt
987309,output_56496.txt
987309,output_471573.txt
987309,output_493286.txt
987309,output_7555.txt
987309,output_469305.txt
987309,output_464841.txt
987309,output_99132.txt
987309,output_81979.txt
987309,output_9753.txt
987309,output_499028.txt
987237,output_488263.txt
987237,output_78594.txt
987237,output_478026.txt
987237,output_5372.txt
987237,output_470783.txt
987237,output_95647.txt
987237,output_94403.txt
987237,output_493825.txt
987237,output_79389.txt
987237,output_81873.txt
987230,output_90011.txt
987230,output_484517.txt
987230,output_55003.txt
987230,output_494019.txt
987230,output_79389.txt
987230,output_73705.txt
987230,output_492275.txt
987230,output_54474.txt
987230,output_6446.txt
987230,output_47702.txt
1099050,output_93415.txt
1099050,output_75874.txt
1099050,output_96770.txt
1099050,output_494851.txt
1099050,output_9903.txt
1099050,output_54024.txt
1099050,output_96210.txt
1099050,output_75711.txt
1099050,output_76174.txt
1099050,output_462186.txt
987192,output_67642.txt
987192,output_492228.txt
987192,output_468739.txt
987192,output_468264.txt
987192,output_68834.txt
987192,output_50898.txt
987192,output_54265.txt
987192,output_65390.txt
987192,output_81196.txt
987192,output_485887.txt
987183,output_93801.txt
987183,output_93578.txt
987183,output_495779.txt
987183,output_488321.txt
987183,output_497218.txt
987183,output_64006.txt
987183,output_57536.txt
987183,output_64816.txt
987183,output_478407.txt
987183,output_831.txt
987066,output_486596.txt
987066,output_467398.txt
987066,output_9978.txt
987066,output_48146.txt
987066,output_475906.txt
987066,output_97371.txt
987066,output_469308.txt
987066,output_60195.txt
987066,output_483856.txt
987066,output_471409.txt
986936,output_477574.txt
986852,output_51433.txt
986852,output_463570.txt
986852,output_462158.txt
986852,output_68684.txt
986852,output_74009.txt
986852,output_501427.txt
986852,output_46479.txt
986852,output_92909.txt
986852,output_95906.txt
986852,output_488300.txt
986793,output_463906.txt
986793,output_84864.txt
986793,output_65407.txt
986793,output_499313.txt
986793,output_48187.txt
986793,output_81581.txt
986793,output_485920.txt
986793,output_74750.txt
986793,output_491959.txt
986793,output_492405.txt
986791,output_65213.txt
986791,output_98201.txt
986791,output_78525.txt
986791,output_76178.txt
986791,output_81134.txt
986791,output_78902.txt
986791,output_485973.txt
986791,output_485375.txt
986791,output_476679.txt
986791,output_90498.txt
986733,output_9853.txt
986733,output_54825.txt
986733,output_485937.txt
986733,output_69258.txt
986733,output_487226.txt
986733,output_479918.txt
986733,output_54183.txt
986733,output_60842.txt
986733,output_493089.txt
986733,output_64961.txt
986494,output_46882.txt
986494,output_67742.txt
986494,output_466354.txt
986494,output_83061.txt
986494,output_462502.txt
986494,output_48770.txt
986494,output_500251.txt
986494,output_86481.txt
986494,output_477473.txt
986494,output_81911.txt
986484,output_5753.txt
986484,output_7859.txt
986484,output_462123.txt
986484,output_63417.txt
986484,output_53026.txt
986484,output_68586.txt
986484,output_474224.txt
986484,output_51357.txt
986484,output_85200.txt
986484,output_92542.txt
986427,output_47434.txt
986427,output_476551.txt
986427,output_78764.txt
986427,output_465411.txt
986427,output_78910.txt
986427,output_94918.txt
986427,output_56557.txt
986427,output_82991.txt
986427,output_93608.txt
986427,output_492812.txt
986411,output_56027.txt
986411,output_472427.txt
986411,output_58296.txt
986411,output_52215.txt
986411,output_56606.txt
986411,output_64045.txt
986411,output_46499.txt
986411,output_48255.txt
986411,output_82260.txt
986411,output_5488.txt
986316,output_475830.txt
986316,output_499589.txt
986316,output_86790.txt
986316,output_473267.txt
986316,output_9717.txt
986316,output_461908.txt
986316,output_98893.txt
986316,output_481538.txt
986316,output_79258.txt
986316,output_81458.txt
986210,output_93022.txt
986210,output_83418.txt
986210,output_487030.txt
986210,output_80118.txt
986210,output_72442.txt
986210,output_47246.txt
986210,output_75113.txt
986210,output_90989.txt
986210,output_81872.txt
986210,output_89382.txt
986162,output_96167.txt
986162,output_471073.txt
986162,output_67484.txt
986162,output_5582.txt
986162,output_62896.txt
986162,output_500150.txt
986162,output_83199.txt
986162,output_478782.txt
986162,output_98355.txt
986162,output_88247.txt
986068,output_70467.txt
986068,output_481166.txt
986068,output_97006.txt
986068,output_63780.txt
986068,output_63180.txt
986068,output_59560.txt
986068,output_91149.txt
986068,output_59188.txt
986068,output_59898.txt
986068,output_47783.txt
985461,output_46285.txt
985461,output_72434.txt
985461,output_491698.txt
985461,output_463288.txt
985461,output_472937.txt
985461,output_472622.txt
985461,output_91316.txt
985461,output_72552.txt
985461,output_91339.txt
985461,output_87973.txt
985433,output_51695.txt
985433,output_498552.txt
985433,output_492695.txt
985433,output_57174.txt
985433,output_57516.txt
985433,output_54508.txt
985433,output_69327.txt
985433,output_94637.txt
985433,output_491233.txt
985433,output_474735.txt
985431,output_55424.txt
